test_id,Day,Demand,holdingcost,orderingcost
261,17,5,5,186
261,18,76,5,186
261,19,74,5,186
261,20,28,5,186
262,1,65,3,660
262,2,4,3,660
262,3,91,3,660
262,4,25,3,660
262,5,65,3,660
262,6,66,3,660
262,7,41,3,660
262,8,96,3,660
262,9,27,3,660
262,10,57,3,660
262,11,76,3,660
262,12,53,3,660
262,13,52,3,660
262,14,0,3,660
262,15,87,3,660
262,16,0,3,660
262,17,67,3,660
262,18,2,3,660
262,19,18,3,660
262,20,49,3,660
263,1,78,2,467
263,2,30,2,467
263,3,5,2,467
263,4,48,2,467
263,5,74,2,467
263,6,100,2,467
263,7,32,2,467
263,8,76,2,467
263,9,21,2,467
263,10,17,2,467
263,11,44,2,467
263,12,48,2,467
263,13,35,2,467
263,14,8,2,467
263,15,51,2,467
263,16,2,2,467
263,17,88,2,467
263,18,65,2,467
263,19,11,2,467
263,20,22,2,467
264,1,61,4,978
264,2,49,4,978
264,3,18,4,978
264,4,77,4,978
264,5,25,4,978
264,6,69,4,978
264,7,62,4,978
264,8,50,4,978
264,9,8,4,978
264,10,31,4,978
264,11,28,4,978
264,12,55,4,978
264,13,26,4,978
264,14,33,4,978
264,15,16,4,978
264,16,1,4,978
264,17,57,4,978
264,18,92,4,978
264,19,76,4,978
264,20,97,4,978
265,1,30,7,481
265,2,11,7,481
265,3,30,7,481
265,4,40,7,481
265,5,63,7,481
265,6,21,7,481
265,7,41,7,481
265,8,97,7,481
265,9,42,7,481
265,10,94,7,481
265,11,69,7,481
265,12,4,7,481
265,13,68,7,481
265,14,71,7,481
265,15,76,7,481
265,16,94,7,481
265,17,49,7,481
265,18,95,7,481
265,19,41,7,481
265,20,80,7,481
266,1,16,8,684
266,2,48,8,684
266,3,85,8,684
266,4,77,8,684
266,5,14,8,684
266,6,71,8,684
266,7,27,8,684
266,8,92,8,684
266,9,43,8,684
266,10,5,8,684
266,11,72,8,684
266,12,43,8,684
266,13,29,8,684
266,14,32,8,684
266,15,59,8,684
266,16,8,8,684
266,17,44,8,684
266,18,27,8,684
266,19,44,8,684
266,20,54,8,684
267,1,70,4,317
267,2,18,4,317
267,3,53,4,317
267,4,83,4,317
267,5,83,4,317
267,6,96,4,317
267,7,77,4,317
267,8,85,4,317
267,9,29,4,317
267,10,18,4,317
267,11,35,4,317
267,12,89,4,317
267,13,44,4,317
267,14,51,4,317
267,15,33,4,317
267,16,4,4,317
267,17,43,4,317
267,18,41,4,317
267,19,5,4,317
267,20,59,4,317
268,1,23,10,412
268,2,50,10,412
268,3,7,10,412
268,4,68,10,412
268,5,40,10,412
268,6,93,10,412
268,7,46,10,412
268,8,41,10,412
268,9,36,10,412
268,10,35,10,412
268,11,88,10,412
268,12,58,10,412
268,13,82,10,412
268,14,20,10,412
268,15,56,10,412
268,16,92,10,412
268,17,90,10,412
268,18,20,10,412
268,19,20,10,412
268,20,43,10,412
269,1,26,8,599
269,2,54,8,599
269,3,60,8,599
269,4,0,8,599
269,5,54,8,599
269,6,17,8,599
269,7,94,8,599
269,8,92,8,599
269,9,1,8,599
269,10,27,8,599
269,11,60,8,599
269,12,19,8,599
269,13,37,8,599
269,14,26,8,599
269,15,33,8,599
269,16,5,8,599
269,17,70,8,599
269,18,32,8,599
269,19,7,8,599
269,20,65,8,599
270,1,95,4,262
270,2,91,4,262
270,3,93,4,262
270,4,63,4,262
270,5,29,4,262
270,6,11,4,262
270,7,73,4,262
270,8,27,4,262
270,9,98,4,262
270,10,42,4,262
270,11,34,4,262
270,12,43,4,262
270,13,32,4,262
270,14,49,4,262
270,15,39,4,262
270,16,42,4,262
270,17,0,4,262
270,18,97,4,262
270,19,95,4,262
270,20,97,4,262
271,1,44,5,942
271,2,87,5,942
271,3,64,5,942
271,4,22,5,942
271,5,59,5,942
271,6,4,5,942
271,7,85,5,942
271,8,96,5,942
271,9,81,5,942
271,10,35,5,942
271,11,42,5,942
271,12,27,5,942
271,13,77,5,942
271,14,55,5,942
271,15,68,5,942
271,16,90,5,942
271,17,5,5,942
271,18,87,5,942
271,19,37,5,942
271,20,80,5,942
272,1,87,5,781
272,2,5,5,781
272,3,11,5,781
272,4,51,5,781
272,5,48,5,781
272,6,39,5,781
272,7,73,5,781
272,8,37,5,781
272,9,22,5,781
272,10,63,5,781
272,11,85,5,781
272,12,27,5,781
272,13,27,5,781
272,14,89,5,781
272,15,20,5,781
272,16,91,5,781
272,17,75,5,781
272,18,51,5,781
272,19,79,5,781
272,20,17,5,781
273,1,63,10,727
273,2,35,10,727
273,3,6,10,727
273,4,96,10,727
273,5,14,10,727
273,6,16,10,727
273,7,99,10,727
273,8,91,10,727
273,9,85,10,727
273,10,57,10,727
273,11,37,10,727
273,12,30,10,727
273,13,44,10,727
273,14,57,10,727
273,15,78,10,727
273,16,30,10,727
273,17,76,10,727
273,18,94,10,727
273,19,16,10,727
273,20,30,10,727
274,1,48,8,218
274,2,4,8,218
274,3,58,8,218
274,4,64,8,218
274,5,34,8,218
274,6,84,8,218
274,7,85,8,218
274,8,84,8,218
274,9,19,8,218
274,10,17,8,218
274,11,9,8,218
274,12,44,8,218
274,13,54,8,218
274,14,67,8,218
274,15,91,8,218
274,16,85,8,218
274,17,29,8,218
274,18,76,8,218
274,19,70,8,218
274,20,17,8,218
275,1,14,8,170
275,2,85,8,170
275,3,84,8,170
275,4,63,8,170
275,5,39,8,170
275,6,2,8,170
275,7,33,8,170
275,8,31,8,170
275,9,90,8,170
275,10,5,8,170
275,11,96,8,170
275,12,16,8,170
275,13,78,8,170
275,14,65,8,170
275,15,45,8,170
275,16,61,8,170
275,17,50,8,170
275,18,94,8,170
275,19,69,8,170
275,20,30,8,170
276,1,19,10,526
276,2,30,10,526
276,3,26,10,526
276,4,99,10,526
276,5,25,10,526
276,6,65,10,526
276,7,8,10,526
276,8,24,10,526
276,9,59,10,526
276,10,71,10,526
276,11,54,10,526
276,12,44,10,526
276,13,82,10,526
276,14,34,10,526
276,15,80,10,526
276,16,10,10,526
276,17,49,10,526
276,18,31,10,526
276,19,58,10,526
276,20,98,10,526
277,1,89,4,971
277,2,34,4,971
277,3,86,4,971
277,4,48,4,971
277,5,2,4,971
277,6,38,4,971
277,7,27,4,971
277,8,47,4,971
277,9,5,4,971
277,10,96,4,971
277,11,52,4,971
277,12,76,4,971
277,13,25,4,971
277,14,37,4,971
277,15,26,4,971
277,16,71,4,971
277,17,3,4,971
277,18,85,4,971
277,19,63,4,971
277,20,43,4,971
278,1,17,1,722
278,2,29,1,722
278,3,50,1,722
278,4,45,1,722
278,5,4,1,722
278,6,87,1,722
278,7,30,1,722
278,8,65,1,722
278,9,53,1,722
278,10,15,1,722
278,11,96,1,722
278,12,38,1,722
278,13,72,1,722
278,14,17,1,722
278,15,62,1,722
278,16,59,1,722
278,17,62,1,722
278,18,69,1,722
278,19,91,1,722
278,20,33,1,722
279,1,62,6,815
279,2,38,6,815
279,3,7,6,815
279,4,58,6,815
279,5,71,6,815
279,6,98,6,815
279,7,30,6,815
279,8,54,6,815
279,9,12,6,815
279,10,94,6,815
279,11,83,6,815
279,12,44,6,815
279,13,19,6,815
279,14,85,6,815
279,15,63,6,815
279,16,63,6,815
279,17,81,6,815
279,18,97,6,815
279,19,97,6,815
279,20,32,6,815
280,1,45,7,864
280,2,43,7,864
280,3,46,7,864
280,4,10,7,864
280,5,58,7,864
280,6,40,7,864
280,7,21,7,864
280,8,14,7,864
280,9,50,7,864
280,10,20,7,864
280,11,38,7,864
280,12,67,7,864
280,13,89,7,864
280,14,18,7,864
280,15,34,7,864
280,16,47,7,864
280,17,65,7,864
280,18,98,7,864
280,19,12,7,864
280,20,52,7,864
281,1,24,3,729
281,2,35,3,729
281,3,84,3,729
281,4,63,3,729
281,5,40,3,729
281,6,61,3,729
281,7,51,3,729
281,8,59,3,729
281,9,11,3,729
281,10,9,3,729
281,11,72,3,729
281,12,15,3,729
281,13,74,3,729
281,14,98,3,729
281,15,70,3,729
281,16,76,3,729
281,17,59,3,729
281,18,91,3,729
281,19,99,3,729
281,20,6,3,729
282,1,32,5,848
282,2,27,5,848
282,3,85,5,848
282,4,8,5,848
282,5,12,5,848
282,6,4,5,848
282,7,9,5,848
282,8,10,5,848
282,9,15,5,848
282,10,23,5,848
282,11,22,5,848
282,12,82,5,848
282,13,0,5,848
282,14,67,5,848
282,15,93,5,848
282,16,28,5,848
282,17,19,5,848
282,18,53,5,848
282,19,42,5,848
282,20,60,5,848
283,1,54,8,731
283,2,62,8,731
283,3,99,8,731
283,4,70,8,731
283,5,57,8,731
283,6,33,8,731
283,7,33,8,731
283,8,88,8,731
283,9,56,8,731
283,10,98,8,731
283,11,3,8,731
283,12,18,8,731
283,13,19,8,731
283,14,60,8,731
283,15,81,8,731
283,16,88,8,731
283,17,77,8,731
283,18,51,8,731
283,19,18,8,731
283,20,78,8,731
284,1,13,5,645
284,2,6,5,645
284,3,36,5,645
284,4,34,5,645
284,5,14,5,645
284,6,44,5,645
284,7,72,5,645
284,8,59,5,645
284,9,79,5,645
284,10,46,5,645
284,11,27,5,645
284,12,66,5,645
284,13,71,5,645
284,14,55,5,645
284,15,97,5,645
284,16,85,5,645
284,17,23,5,645
284,18,3,5,645
284,19,15,5,645
284,20,22,5,645
285,1,15,10,312
285,2,57,10,312
285,3,32,10,312
285,4,84,10,312
285,5,2,10,312
285,6,88,10,312
285,7,99,10,312
285,8,4,10,312
285,9,98,10,312
285,10,65,10,312
285,11,40,10,312
285,12,61,10,312
285,13,79,10,312
285,14,33,10,312
285,15,45,10,312
285,16,1,10,312
285,17,76,10,312
285,18,17,10,312
285,19,89,10,312
285,20,97,10,312
286,1,60,7,614
286,2,55,7,614
286,3,84,7,614
286,4,6,7,614
286,5,90,7,614
286,6,56,7,614
286,7,99,7,614
286,8,34,7,614
286,9,48,7,614
286,10,8,7,614
286,11,9,7,614
286,12,69,7,614
286,13,77,7,614
286,14,48,7,614
286,15,55,7,614
286,16,28,7,614
286,17,81,7,614
286,18,45,7,614
286,19,88,7,614
286,20,93,7,614
287,1,73,7,429
287,2,32,7,429
287,3,44,7,429
287,4,7,7,429
287,5,59,7,429
287,6,69,7,429
287,7,5,7,429
287,8,86,7,429
287,9,25,7,429
287,10,83,7,429
287,11,65,7,429
287,12,93,7,429
287,13,32,7,429
287,14,16,7,429
287,15,83,7,429
287,16,96,7,429
287,17,65,7,429
287,18,77,7,429
287,19,43,7,429
287,20,25,7,429
288,1,47,6,820
288,2,57,6,820
288,3,58,6,820
288,4,93,6,820
288,5,29,6,820
288,6,46,6,820
288,7,95,6,820
288,8,4,6,820
288,9,41,6,820
288,10,55,6,820
288,11,9,6,820
288,12,14,6,820
288,13,45,6,820
288,14,83,6,820
288,15,83,6,820
288,16,46,6,820
288,17,53,6,820
288,18,50,6,820
288,19,59,6,820
288,20,12,6,820
289,1,99,1,171
289,2,73,1,171
289,3,24,1,171
289,4,5,1,171
289,5,85,1,171
289,6,81,1,171
289,7,28,1,171
289,8,12,1,171
289,9,28,1,171
289,10,95,1,171
289,11,74,1,171
289,12,73,1,171
289,13,87,1,171
289,14,14,1,171
289,15,69,1,171
289,16,90,1,171
289,17,77,1,171
289,18,26,1,171
289,19,37,1,171
289,20,70,1,171
290,1,14,8,968
290,2,30,8,968
290,3,84,8,968
290,4,1,8,968
290,5,79,8,968
290,6,94,8,968
290,7,58,8,968
290,8,29,8,968
290,9,96,8,968
290,10,29,8,968
290,11,55,8,968
290,12,75,8,968
290,13,53,8,968
290,14,3,8,968
290,15,24,8,968
290,16,30,8,968
290,17,6,8,968
290,18,59,8,968
290,19,69,8,968
290,20,45,8,968
291,1,85,8,238
291,2,99,8,238
291,3,97,8,238
291,4,22,8,238
291,5,33,8,238
291,6,69,8,238
291,7,8,8,238
291,8,96,8,238
291,9,38,8,238
291,10,35,8,238
291,11,29,8,238
291,12,48,8,238
291,13,65,8,238
291,14,11,8,238
291,15,24,8,238
291,16,52,8,238
291,17,28,8,238
291,18,5,8,238
291,19,100,8,238
291,20,63,8,238
292,1,20,10,882
292,2,46,10,882
292,3,34,10,882
292,4,93,10,882
292,5,72,10,882
292,6,4,10,882
292,7,83,10,882
292,8,97,10,882
292,9,93,10,882
292,10,58,10,882
292,11,4,10,882
292,12,64,10,882
292,13,38,10,882
292,14,57,10,882
292,15,99,10,882
292,16,83,10,882
292,17,72,10,882
292,18,43,10,882
292,19,54,10,882
292,20,56,10,882
293,1,17,1,774
293,2,74,1,774
293,3,48,1,774
293,4,4,1,774
293,5,23,1,774
293,6,71,1,774
293,7,35,1,774
293,8,63,1,774
293,9,6,1,774
293,10,45,1,774
293,11,45,1,774
293,12,40,1,774
293,13,37,1,774
293,14,44,1,774
293,15,11,1,774
293,16,29,1,774
293,17,85,1,774
293,18,1,1,774
293,19,2,1,774
293,20,79,1,774
294,1,18,2,719
294,2,22,2,719
294,3,18,2,719
294,4,15,2,719
294,5,77,2,719
294,6,42,2,719
294,7,34,2,719
294,8,45,2,719
294,9,0,2,719
294,10,58,2,719
294,11,29,2,719
294,12,74,2,719
294,13,94,2,719
294,14,34,2,719
294,15,100,2,719
294,16,84,2,719
294,17,31,2,719
294,18,70,2,719
294,19,96,2,719
294,20,22,2,719
295,1,28,9,202
295,2,67,9,202
295,3,1,9,202
295,4,65,9,202
295,5,42,9,202
295,6,53,9,202
295,7,71,9,202
295,8,77,9,202
295,9,25,9,202
295,10,52,9,202
295,11,71,9,202
295,12,97,9,202
295,13,58,9,202
295,14,0,9,202
295,15,4,9,202
295,16,53,9,202
295,17,73,9,202
295,18,85,9,202
295,19,4,9,202
295,20,91,9,202
296,1,50,7,916
296,2,72,7,916
296,3,54,7,916
296,4,67,7,916
296,5,23,7,916
296,6,45,7,916
296,7,63,7,916
296,8,86,7,916
296,9,58,7,916
296,10,54,7,916
296,11,1,7,916
296,12,41,7,916
296,13,29,7,916
296,14,35,7,916
296,15,8,7,916
296,16,48,7,916
296,17,99,7,916
296,18,23,7,916
296,19,32,7,916
296,20,35,7,916
297,1,24,3,503
297,2,70,3,503
297,3,25,3,503
297,4,52,3,503
297,5,1,3,503
297,6,100,3,503
297,7,75,3,503
297,8,16,3,503
297,9,8,3,503
297,10,53,3,503
297,11,7,3,503
297,12,77,3,503
297,13,0,3,503
297,14,39,3,503
297,15,31,3,503
297,16,70,3,503
297,17,68,3,503
297,18,67,3,503
297,19,79,3,503
297,20,37,3,503
298,1,14,9,375
298,2,36,9,375
298,3,4,9,375
298,4,72,9,375
298,5,41,9,375
298,6,34,9,375
298,7,88,9,375
298,8,75,9,375
298,9,0,9,375
298,10,98,9,375
298,11,1,9,375
298,12,23,9,375
298,13,16,9,375
298,14,3,9,375
298,15,26,9,375
298,16,62,9,375
298,17,60,9,375
298,18,79,9,375
298,19,46,9,375
298,20,12,9,375
299,1,32,6,561
299,2,27,6,561
299,3,73,6,561
299,4,33,6,561
299,5,89,6,561
299,6,64,6,561
299,7,61,6,561
299,8,19,6,561
299,9,30,6,561
299,10,33,6,561
299,11,20,6,561
299,12,7,6,561
299,13,94,6,561
299,14,49,6,561
299,15,7,6,561
299,16,30,6,561
299,17,54,6,561
299,18,14,6,561
299,19,1,6,561
299,20,73,6,561
300,1,91,5,695
300,2,63,5,695
300,3,16,5,695
300,4,86,5,695
300,5,93,5,695
300,6,12,5,695
300,7,8,5,695
300,8,38,5,695
300,9,50,5,695
300,10,75,5,695
300,11,79,5,695
300,12,49,5,695
300,13,97,5,695
300,14,53,5,695
300,15,41,5,695
300,16,66,5,695
300,17,86,5,695
300,18,68,5,695
300,19,3,5,695
300,20,87,5,695
301,1,70,7,445
301,2,81,7,445
301,3,54,7,445
301,4,7,7,445
301,5,78,7,445
301,6,94,7,445
301,7,19,7,445
301,8,85,7,445
301,9,69,7,445
301,10,90,7,445
301,11,74,7,445
301,12,98,7,445
301,13,95,7,445
301,14,41,7,445
301,15,12,7,445
301,16,24,7,445
301,17,66,7,445
301,18,61,7,445
301,19,1,7,445
301,20,61,7,445
302,1,98,4,806
302,2,39,4,806
302,3,79,4,806
302,4,81,4,806
302,5,60,4,806
302,6,61,4,806
302,7,40,4,806
302,8,84,4,806
302,9,41,4,806
302,10,77,4,806
302,11,36,4,806
302,12,10,4,806
302,13,38,4,806
302,14,51,4,806
302,15,18,4,806
302,16,14,4,806
302,17,96,4,806
302,18,76,4,806
302,19,92,4,806
302,20,8,4,806
303,1,86,1,823
303,2,29,1,823
303,3,26,1,823
303,4,54,1,823
303,5,27,1,823
303,6,2,1,823
303,7,40,1,823
303,8,13,1,823
303,9,14,1,823
303,10,67,1,823
303,11,75,1,823
303,12,40,1,823
303,13,29,1,823
303,14,95,1,823
303,15,15,1,823
303,16,22,1,823
303,17,69,1,823
303,18,49,1,823
303,19,50,1,823
303,20,51,1,823
304,1,54,6,403
304,2,36,6,403
304,3,37,6,403
304,4,48,6,403
304,5,34,6,403
304,6,36,6,403
304,7,65,6,403
304,8,64,6,403
304,9,74,6,403
304,10,92,6,403
304,11,66,6,403
304,12,18,6,403
304,13,22,6,403
304,14,19,6,403
304,15,43,6,403
304,16,8,6,403
304,17,51,6,403
304,18,57,6,403
304,19,42,6,403
304,20,66,6,403
305,1,88,2,167
305,2,17,2,167
305,3,86,2,167
305,4,6,2,167
305,5,25,2,167
305,6,89,2,167
305,7,57,2,167
305,8,61,2,167
305,9,77,2,167
305,10,69,2,167
305,11,62,2,167
305,12,14,2,167
305,13,66,2,167
305,14,70,2,167
305,15,38,2,167
305,16,75,2,167
305,17,81,2,167
305,18,50,2,167
305,19,55,2,167
305,20,37,2,167
306,1,58,7,789
306,2,68,7,789
306,3,65,7,789
306,4,68,7,789
306,5,82,7,789
306,6,45,7,789
306,7,49,7,789
306,8,73,7,789
306,9,77,7,789
306,10,11,7,789
306,11,90,7,789
306,12,94,7,789
306,13,5,7,789
306,14,75,7,789
306,15,37,7,789
306,16,99,7,789
306,17,12,7,789
306,18,0,7,789
306,19,29,7,789
306,20,97,7,789
307,1,21,4,903
307,2,76,4,903
307,3,66,4,903
307,4,7,4,903
307,5,53,4,903
307,6,98,4,903
307,7,84,4,903
307,8,80,4,903
307,9,80,4,903
307,10,50,4,903
307,11,59,4,903
307,12,48,4,903
307,13,74,4,903
307,14,24,4,903
307,15,80,4,903
307,16,61,4,903
307,17,4,4,903
307,18,39,4,903
307,19,98,4,903
307,20,38,4,903
308,1,14,2,478
308,2,70,2,478
308,3,76,2,478
308,4,34,2,478
308,5,86,2,478
308,6,4,2,478
308,7,78,2,478
308,8,84,2,478
308,9,68,2,478
308,10,47,2,478
308,11,6,2,478
308,12,85,2,478
308,13,56,2,478
308,14,36,2,478
308,15,90,2,478
308,16,18,2,478
308,17,59,2,478
308,18,91,2,478
308,19,31,2,478
308,20,39,2,478
309,1,32,3,132
309,2,93,3,132
309,3,97,3,132
309,4,13,3,132
309,5,5,3,132
309,6,60,3,132
309,7,9,3,132
309,8,16,3,132
309,9,88,3,132
309,10,41,3,132
309,11,18,3,132
309,12,61,3,132
309,13,63,3,132
309,14,62,3,132
309,15,11,3,132
309,16,55,3,132
309,17,58,3,132
309,18,1,3,132
309,19,61,3,132
309,20,34,3,132
310,1,35,1,332
310,2,59,1,332
310,3,57,1,332
310,4,45,1,332
310,5,42,1,332
310,6,85,1,332
310,7,17,1,332
310,8,22,1,332
310,9,4,1,332
310,10,33,1,332
310,11,81,1,332
310,12,69,1,332
310,13,61,1,332
310,14,6,1,332
310,15,55,1,332
310,16,82,1,332
310,17,8,1,332
310,18,73,1,332
310,19,89,1,332
310,20,51,1,332
311,1,68,10,523
311,2,41,10,523
311,3,66,10,523
311,4,39,10,523
311,5,26,10,523
311,6,15,10,523
311,7,20,10,523
311,8,53,10,523
311,9,9,10,523
311,10,96,10,523
311,11,93,10,523
311,12,5,10,523
311,13,14,10,523
311,14,85,10,523
311,15,60,10,523
311,16,8,10,523
311,17,99,10,523
311,18,12,10,523
311,19,50,10,523
311,20,2,10,523
312,1,1,6,449
312,2,68,6,449
312,3,99,6,449
312,4,93,6,449
312,5,23,6,449
312,6,51,6,449
312,7,79,6,449
312,8,40,6,449
312,9,93,6,449
312,10,82,6,449
312,11,25,6,449
312,12,54,6,449
312,13,36,6,449
312,14,6,6,449
312,15,18,6,449
312,16,6,6,449
312,17,15,6,449
312,18,22,6,449
312,19,49,6,449
312,20,97,6,449
313,1,62,8,393
313,2,53,8,393
313,3,69,8,393
313,4,3,8,393
313,5,45,8,393
313,6,38,8,393
313,7,11,8,393
313,8,22,8,393
313,9,97,8,393
313,10,68,8,393
313,11,91,8,393
313,12,87,8,393
313,13,31,8,393
313,14,65,8,393
313,15,91,8,393
313,16,44,8,393
313,17,61,8,393
313,18,50,8,393
313,19,73,8,393
313,20,14,8,393
314,1,80,3,995
314,2,72,3,995
314,3,48,3,995
314,4,2,3,995
314,5,71,3,995
314,6,4,3,995
314,7,47,3,995
314,8,6,3,995
314,9,56,3,995
314,10,86,3,995
314,11,61,3,995
314,12,61,3,995
314,13,11,3,995
314,14,42,3,995
314,15,67,3,995
314,16,57,3,995
314,17,18,3,995
314,18,60,3,995
314,19,0,3,995
314,20,41,3,995
315,1,58,10,318
315,2,11,10,318
315,3,26,10,318
315,4,3,10,318
315,5,24,10,318
315,6,46,10,318
315,7,45,10,318
315,8,41,10,318
315,9,91,10,318
315,10,100,10,318
315,11,53,10,318
315,12,42,10,318
315,13,89,10,318
315,14,70,10,318
315,15,77,10,318
315,16,9,10,318
315,17,89,10,318
315,18,1,10,318
315,19,76,10,318
315,20,26,10,318
316,1,28,2,627
316,2,33,2,627
316,3,91,2,627
316,4,63,2,627
316,5,18,2,627
316,6,49,2,627
316,7,74,2,627
316,8,53,2,627
316,9,68,2,627
316,10,91,2,627
316,11,91,2,627
316,12,67,2,627
316,13,84,2,627
316,14,48,2,627
316,15,78,2,627
316,16,88,2,627
316,17,53,2,627
316,18,20,2,627
316,19,100,2,627
316,20,49,2,627
317,1,60,10,553
317,2,44,10,553
317,3,76,10,553
317,4,49,10,553
317,5,47,10,553
317,6,85,10,553
317,7,70,10,553
317,8,46,10,553
317,9,31,10,553
317,10,61,10,553
317,11,60,10,553
317,12,73,10,553
317,13,48,10,553
317,14,23,10,553
317,15,1,10,553
317,16,89,10,553
317,17,10,10,553
317,18,49,10,553
317,19,77,10,553
317,20,53,10,553
318,1,2,10,645
318,2,90,10,645
318,3,48,10,645
318,4,9,10,645
318,5,40,10,645
318,6,41,10,645
318,7,69,10,645
318,8,100,10,645
318,9,9,10,645
318,10,77,10,645
318,11,9,10,645
318,12,28,10,645
318,13,48,10,645
318,14,60,10,645
318,15,46,10,645
318,16,93,10,645
318,17,3,10,645
318,18,67,10,645
318,19,57,10,645
318,20,10,10,645
319,1,51,8,923
319,2,21,8,923
319,3,32,8,923
319,4,45,8,923
319,5,36,8,923
319,6,75,8,923
319,7,85,8,923
319,8,52,8,923
319,9,36,8,923
319,10,20,8,923
319,11,28,8,923
319,12,9,8,923
319,13,87,8,923
319,14,66,8,923
319,15,16,8,923
319,16,5,8,923
319,17,13,8,923
319,18,19,8,923
319,19,21,8,923
319,20,78,8,923
320,1,89,5,268
320,2,74,5,268
320,3,0,5,268
320,4,36,5,268
320,5,3,5,268
320,6,64,5,268
320,7,29,5,268
320,8,55,5,268
320,9,38,5,268
320,10,12,5,268
320,11,40,5,268
320,12,51,5,268
320,13,10,5,268
320,14,94,5,268
320,15,50,5,268
320,16,7,5,268
320,17,45,5,268
320,18,19,5,268
320,19,68,5,268
320,20,47,5,268
321,1,98,7,541
321,2,43,7,541
321,3,55,7,541
321,4,80,7,541
321,5,13,7,541
321,6,31,7,541
321,7,87,7,541
321,8,68,7,541
321,9,91,7,541
321,10,67,7,541
321,11,16,7,541
321,12,66,7,541
321,13,39,7,541
321,14,76,7,541
321,15,28,7,541
321,16,49,7,541
321,17,2,7,541
321,18,61,7,541
321,19,45,7,541
321,20,58,7,541
322,1,8,2,697
322,2,3,2,697
322,3,71,2,697
322,4,55,2,697
322,5,76,2,697
322,6,29,2,697
322,7,52,2,697
322,8,80,2,697
322,9,60,2,697
322,10,98,2,697
322,11,70,2,697
322,12,70,2,697
322,13,25,2,697
322,14,25,2,697
322,15,83,2,697
322,16,85,2,697
322,17,27,2,697
322,18,97,2,697
322,19,17,2,697
322,20,68,2,697
323,1,96,5,923
323,2,89,5,923
323,3,92,5,923
323,4,99,5,923
323,5,90,5,923
323,6,69,5,923
323,7,81,5,923
323,8,52,5,923
323,9,23,5,923
323,10,27,5,923
323,11,34,5,923
323,12,57,5,923
323,13,7,5,923
323,14,2,5,923
323,15,17,5,923
323,16,64,5,923
323,17,3,5,923
323,18,75,5,923
323,19,63,5,923
323,20,94,5,923
324,1,45,6,738
324,2,95,6,738
324,3,6,6,738
324,4,97,6,738
324,5,66,6,738
324,6,93,6,738
324,7,92,6,738
324,8,6,6,738
324,9,28,6,738
324,10,61,6,738
324,11,95,6,738
324,12,29,6,738
324,13,31,6,738
324,14,16,6,738
324,15,100,6,738
324,16,20,6,738
324,17,23,6,738
324,18,48,6,738
324,19,65,6,738
324,20,91,6,738
325,1,63,9,514
325,2,67,9,514
325,3,76,9,514
325,4,92,9,514
325,5,97,9,514
325,6,63,9,514
325,7,24,9,514
325,8,23,9,514
325,9,61,9,514
325,10,75,9,514
325,11,55,9,514
325,12,85,9,514
325,13,81,9,514
325,14,9,9,514
325,15,99,9,514
325,16,71,9,514
325,17,61,9,514
325,18,25,9,514
325,19,25,9,514
325,20,15,9,514
326,1,67,6,488
326,2,65,6,488
326,3,5,6,488
326,4,77,6,488
326,5,69,6,488
326,6,17,6,488
326,7,83,6,488
326,8,97,6,488
326,9,26,6,488
326,10,44,6,488
326,11,73,6,488
326,12,2,6,488
326,13,33,6,488
326,14,61,6,488
326,15,70,6,488
326,16,78,6,488
326,17,94,6,488
326,18,81,6,488
326,19,95,6,488
326,20,29,6,488
327,1,77,3,451
327,2,61,3,451
327,3,53,3,451
327,4,44,3,451
327,5,54,3,451
327,6,23,3,451
327,7,23,3,451
327,8,76,3,451
327,9,67,3,451
327,10,23,3,451
327,11,80,3,451
327,12,39,3,451
327,13,61,3,451
327,14,78,3,451
327,15,55,3,451
327,16,71,3,451
327,17,27,3,451
327,18,76,3,451
327,19,73,3,451
327,20,81,3,451
328,1,10,9,257
328,2,82,9,257
328,3,24,9,257
328,4,54,9,257
328,5,94,9,257
328,6,10,9,257
328,7,32,9,257
328,8,87,9,257
328,9,97,9,257
328,10,38,9,257
328,11,100,9,257
328,12,60,9,257
328,13,97,9,257
328,14,53,9,257
328,15,2,9,257
328,16,36,9,257
328,17,70,9,257
328,18,46,9,257
328,19,76,9,257
328,20,82,9,257
329,1,82,1,491
329,2,23,1,491
329,3,89,1,491
329,4,47,1,491
329,5,25,1,491
329,6,80,1,491
329,7,76,1,491
329,8,85,1,491
329,9,89,1,491
329,10,74,1,491
329,11,44,1,491
329,12,76,1,491
329,13,77,1,491
329,14,52,1,491
329,15,48,1,491
329,16,18,1,491
329,17,36,1,491
329,18,41,1,491
329,19,80,1,491
329,20,29,1,491
330,1,40,1,493
330,2,0,1,493
330,3,64,1,493
330,4,5,1,493
330,5,38,1,493
330,6,80,1,493
330,7,98,1,493
330,8,88,1,493
330,9,19,1,493
330,10,54,1,493
330,11,91,1,493
330,12,35,1,493
330,13,51,1,493
330,14,37,1,493
330,15,33,1,493
330,16,30,1,493
330,17,35,1,493
330,18,76,1,493
330,19,36,1,493
330,20,53,1,493
331,1,37,9,605
331,2,82,9,605
331,3,50,9,605
331,4,13,9,605
331,5,51,9,605
331,6,86,9,605
331,7,23,9,605
331,8,88,9,605
331,9,82,9,605
331,10,34,9,605
331,11,71,9,605
331,12,87,9,605
331,13,65,9,605
